date,power,temperature,hour,day,month,year,dayofweek,quarter,hour_sin,hour_cos,month_sin,month_cos,dayofweek_sin,dayofweek_cos,is_weekend,is_month_start,is_month_end,power_lag_1,power_lag_2,power_lag_3,temperature_lag_1,temperature_lag_2,temperature_lag_3,power_mean_24,power_std_24,power_mean_48,power_std_48,temperature_mean_24,temperature_std_24,temperature_mean_48,temperature_std_48
2024-01-08 17:00:00,-0.903851727152706,-1.7416046587342817,17,8,1,2024,0,1,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.0,1.0,0,0,0,86.95498997963311,76.23602221395328,83.32128141969982,19.775994819268618,14.78590772767453,22.607730850880486,100.59792316394783,11.817976207581687,101.11424275886674,12.57526145236326,22.632901770538478,4.684170981223091,24.0387433357588,5.079405319906537
2024-01-08 18:00:00,-0.24104850393218075,-0.4858840795907769,18,8,1,2024,0,1,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0.0,1.0,0,0,0,91.07642950720694,86.95498997963311,76.23602221395328,15.915634555250966,19.775994819268618,14.78590772767453,100.20235595813499,11.74443245736534,100.86091165917686,12.51659630654824,22.923685671189826,4.41579490884624,24.22641387138845,4.832143535187888
2024-01-08 19:00:00,1.9493930850173233,0.5182669148520612,19,8,1,2024,0,1,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,0.0,1.0,0,0,0,97.75242654985877,91.07642950720694,86.95498997963311,22.24331296845083,15.915634555250966,19.775994819268618,101.2696537698141,12.324831818575037,101.60921942072957,12.554449856615475,23.007232625885468,4.481158543570892,24.265732108736845,4.849675615968225
2024-01-08 20:00:00,0.88114858128676,1.3357824275068102,20,8,1,2024,0,1,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.0,1.0,0,0,0,119.81535723217235,97.75242654985877,91.07642950720694,27.303311726664212,22.24331296845083,15.915634555250966,101.16177438042006,12.24111734997113,101.37498928264012,12.300655754495793,23.741491596791587,4.348810427235754,24.408537702032138,4.958473178460562
2024-01-08 21:00:00,2.024015251349229,0.2880964877043407,21,8,1,2024,0,1,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,0.0,1.0,0,0,0,109.05560698068403,119.81535723217235,97.75242654985877,31.422839070406425,27.303311726664212,22.24331296845083,101.73314903155058,12.824499930094566,101.66862354595237,12.589760358450137,23.70635110530345,4.324787377049344,24.413854264321426,4.960230030986307
2024-01-08 22:00:00,0.10475550068199128,0.3380823135177274,22,8,1,2024,0,1,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,0.0,1.0,0,0,0,120.56697904735825,109.05560698068403,119.81535723217235,26.143464171873777,31.422839070406425,27.303311726664212,101.49418946909991,12.776007618044867,101.24462627215759,12.242583065451106,23.71932153198934,4.3326879485615235,24.266631736648563,4.7878368488586185
2024-01-08 23:00:00,0.2731129830404291,-1.7121414804650423,23,8,1,2024,0,1,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,0.0,1.0,0,0,0,101.23549125332245,120.56697904735825,109.05560698068403,26.395346824924722,26.143464171873777,31.422839070406425,100.96873596036873,12.427704840794993,100.75523699951735,11.670886890794705,23.331852035017935,4.587585145140829,23.883967856004286,4.6911361662098
2024-01-09 00:00:00,0.04531266697772787,-0.4256737771483749,0,9,1,2024,1,1,0.0,1.0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,102.93124953414674,101.23549125332245,120.56697904735825,16.06410191352719,26.395346824924722,26.143464171873777,100.50266743543499,12.210820710090056,100.96933345965455,11.5699600573829,23.074260207860764,4.442640002250816,23.814072511538566,4.685423690791237
2024-01-09 01:00:00,0.3291915938350574,0.38585281317524517,1,9,1,2024,1,1,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,100.63676124098443,102.93124953414674,101.23549125332245,22.54671759313006,16.06410191352719,26.395346824924722,100.65286373100561,12.225135891626996,101.02567462072756,11.575659957777054,23.31183766617788,4.475557565592126,23.95241360340694,4.668284047329406
2024-01-09 02:00:00,-0.18546021966594786,-0.6326397253117992,2,9,1,2024,1,1,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,103.49609386004164,100.63676124098443,102.93124953414674,26.636066268797197,22.54671759313006,16.06410191352719,101.13496234034945,11.87585737884122,100.70741874903239,11.432019682104892,23.214306138946682,4.488928764501806,23.811846169952833,4.637576137608963
2024-01-09 03:00:00,-0.33280272923689025,-1.9950260211991544,3,9,1,2024,1,1,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,98.31233212720987,103.49609386004164,100.63676124098443,21.503799300467854,26.636066268797197,22.54671759313006,101.60533407420426,11.447121511795183,101.14591799080075,10.844095116107654,23.070737128790597,4.709802658534237,23.739564760893696,4.753943830576151
2024-01-09 04:00:00,-0.9477092426467768,0.5140494490652986,4,9,1,2024,1,1,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,96.82824435622263,98.31233212720987,103.49609386004164,14.638623641082125,21.503799300467854,26.636066268797197,100.36169328204842,10.91617596558414,101.33815257382201,10.564936769979758,23.294492135306637,4.779404993939437,23.738952376900254,4.753475794602693
2024-01-09 05:00:00,0.4328243793521039,0.07514077688006647,5,9,1,2024,1,1,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,90.63468053333531,96.82824435622263,98.31233212720987,27.28205957259383,14.638623641082125,21.503799300467854,100.85968290071264,10.818311229830078,101.15000823203349,10.42190216965861,23.19373322909235,4.712158617923306,23.825001818697388,4.73909286657647
2024-01-09 06:00:00,-2.173768165422259,-1.0266348125389653,6,9,1,2024,1,1,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,104.53992126672186,90.63468053333531,96.82824435622263,25.070362976646493,27.28205957259383,14.638623641082125,99.30293556406922,11.276346480655949,100.79739157031487,10.902376776982955,23.174164812053963,4.727001517542642,23.747521211837896,4.779135353840047
2024-01-09 07:00:00,-0.19931593373661968,0.30615342288394687,7,9,1,2024,1,1,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,78.28536559971938,104.53992126672186,90.63468053333531,19.518425922216302,25.070362976646493,27.28205957259383,98.93067468442281,11.15432304351478,100.9436594255237,10.816980345447021,23.09461045735522,4.655250003967644,23.68560210936775,4.725858943181734
2024-01-09 08:00:00,-0.20849582080971343,-0.6041933606435875,8,9,1,2024,1,1,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,98.17277229569581,78.28536559971938,104.53992126672186,26.234454540943364,19.518425922216302,25.070362976646493,98.9768351344123,11.14815755923037,100.87784249142909,10.824750313091862,22.899027788890937,4.6113203869213555,23.55450424171075,4.6924967765644015
2024-01-09 09:00:00,-1.6551939293574764,-0.14384944354183643,9,9,1,2024,1,1,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,98.08030910782223,98.17277229569581,78.28536559971938,21.647142852078538,26.234454540943364,19.518425922216302,98.02875163113099,11.46465675153908,100.41531715752768,11.085075003653744,22.971175515946936,4.614029370710337,23.651317386549326,4.651024435581988
2024-01-09 10:00:00,0.5135162450101762,1.0448017778918588,10,9,1,2024,1,1,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,83.50863541054234,98.08030910782223,98.17277229569581,23.966853395390203,21.647142852078538,26.234454540943364,98.23138449119864,11.552679700813075,100.5736053677105,11.10051227013655,23.076364755922768,4.74700860102079,23.671749560187095,4.676994628337538
2024-01-09 11:00:00,-0.5214850830215522,-0.8737488241080051,11,9,1,2024,1,1,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,105.35267931862427,83.50863541054234,98.08030910782223,29.956563845002968,23.966853395390203,21.647142852078538,97.74506094548953,11.430114955119299,100.5162923321231,11.122855900050475,22.6919806091049,4.57338522456308,23.511023614389085,4.657480085696961
2024-01-09 12:00:00,1.3992342262399784,-0.36706603261138016,12,9,1,2024,1,1,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,94.92776651945766,105.35267931862427,83.50863541054234,20.28883088709723,29.956563845002968,23.966853395390203,97.86450865542987,11.592915267534025,100.91531009818603,11.267789996339127,22.730121435244698,4.570541339046489,23.48488981036985,4.6576445411658565
2024-01-09 13:00:00,-0.16698009046309265,-0.03515064323465344,13,9,1,2024,1,1,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,114.27395552271771,94.92776651945766,105.35267931862427,22.84204679782146,20.28883088709723,29.956563845002968,98.10390923501417,11.541980392409743,100.89554993561735,11.271250954523232,22.887674489069028,4.563884198754226,23.539091351493653,4.654098789374332
2024-01-09 14:00:00,-0.3597855595986677,-0.3844667682138248,14,9,1,2024,1,1,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,98.49847076320899,114.27395552271771,94.92776651945766,24.514595515467285,22.84204679782146,20.28883088709723,98.65537515074034,11.113188235562104,100.65169135888873,11.235056331076265,22.893784164946506,4.56359128294962,23.479014821616442,4.6450313354798265
2024-01-09 15:00:00,0.6683552270578477,-0.9747925100304577,15,9,1,2024,1,1,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,96.55646339712843,98.49847076320899,114.27395552271771,22.754363071939952,24.514595515467285,22.84204679782146,99.93355232134832,10.144407810407312,100.36239007070418,10.878359525046355,23.101857322657807,4.2830679005117815,23.454062422467086,4.661941856093276
2024-01-09 16:00:00,0.4579790476834289,0.007443561511280244,16,9,1,2024,1,1,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,106.91227430854414,96.55646339712843,98.49847076320899,19.779663512745724,22.754363071939952,24.514595515467285,100.67681475168258,9.7997840312918,100.77452097122354,10.656866858107422,23.3082421713178,4.234907401555115,23.280627765484606,4.44710186105081
2024-01-09 17:00:00,0.2157788724556657,-0.1780568277124991,17,9,1,2024,1,1,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,104.79328830765573,106.91227430854414,96.55646339712843,24.729231187108578,19.779663512745724,22.754363071939952,101.14670349530353,9.587510667491875,100.87231332962567,10.649210473577972,23.636527381375913,3.9314308008518695,23.134714575957194,4.307914805442769
2024-01-09 18:00:00,-1.184867450939313,-0.5483838836174258,18,9,1,2024,1,1,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,102.3537593541094,104.79328830765573,106.91227430854414,23.7944795966456,24.729231187108578,19.779663512745724,100.75059972735546,9.92430355593089,100.47647784274523,10.759802295434218,23.62340481429713,3.9368052873347343,23.273545242743477,4.153496182122245
2024-01-09 19:00:00,-1.7908025521868316,0.0828077459593871,19,9,1,2024,1,1,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,88.24593611910545,102.3537593541094,104.79328830765573,21.928371358559883,23.7944795966456,24.729231187108578,99.1809071613635,9.755632971328405,100.2252804655888,11.046375155296213,23.53197505315049,3.8725829489096553,23.26960383951798,4.151623391587672
2024-01-09 20:00:00,0.7471653639378657,0.47393361498691705,20,9,1,2024,1,1,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,82.14273564836564,88.24593611910545,102.3537593541094,25.108997459144963,21.928371358559883,23.7944795966456,99.12467682460031,9.699972186523068,100.14322560251019,10.974136643703796,23.351019784086844,3.5781032173092653,23.54625569043922,3.944492628297353
2024-01-09 21:00:00,0.34173834169218914,0.11868863558795616,21,9,1,2024,1,1,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,107.70607889836722,82.14273564836564,88.24593611910545,27.07991261287894,25.108997459144963,21.928371358559883,98.41865558529356,8.628950811459614,100.07590230842209,10.941957101213868,23.31545061810797,3.553294221162296,23.51090086170571,3.9205308175768594
2024-01-09 22:00:00,0.48692118438573173,-0.8386281276499441,22,9,1,2024,1,1,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,103.62246930399635,107.70607889836722,82.14273564836564,25.289804188380828,27.07991261287894,25.108997459144963,98.57904362134173,8.718889557852748,100.0366165452208,10.920039393455381,23.068386456275547,3.535936180996717,23.393853994132446,3.9259374188724907
2024-01-09 23:00:00,0.8751549956051513,1.1241348075317315,23,9,1,2024,1,1,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,105.08480411847778,103.62246930399635,107.70607889836722,20.465806940946564,25.289804188380828,27.07991261287894,98.8317097819397,8.935666296086065,99.9002228711542,10.761993908075967,23.663895937030848,3.508427008478672,23.497873986024388,4.043613249395749
2024-01-10 00:00:00,-0.6215012943470127,-1.3220234127070376,0,10,1,2024,2,1,0.0,1.0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,108.99523738849817,105.08480411847778,103.62246930399635,30.356329451654382,20.465806940946564,25.289804188380828,98.5518600041421,8.981731554148073,99.52726371978854,10.649650489197397,23.47569681541997,3.68753313828711,23.274978511640366,4.044007085396529
2024-01-10 01:00:00,-1.1469076036980386,-0.6871952255854934,1,10,1,2024,2,1,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,93.92036657384234,108.99523738849817,105.08480411847778,18.0299386744691,30.356329451654382,20.465806940946564,97.9323678273194,9.137276745799008,99.29261577916252,10.764915407361178,23.250397791099875,3.651049226488236,23.281117728638876,4.040600191813436
2024-01-10 02:00:00,-0.01842436946631453,-0.659097560298976,2,10,1,2024,2,1,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,88.62828161629677,93.92036657384234,108.99523738849817,21.228889685114865,18.0299386744691,30.356329451654382,98.0024697572036,9.146767610389839,99.56871604877652,10.604931690999312,23.24484265825129,3.653922544163678,23.229574398598984,4.049031174409767
2024-01-10 03:00:00,0.7436108565212475,-1.1647326351595662,3,10,1,2024,2,1,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,99.99477844443088,88.62828161629677,93.92036657384234,21.370476112101734,21.228889685114865,18.0299386744691,98.4542211005532,9.35169598356489,100.02977758737872,10.462133091961016,23.419172495329402,3.3089918670335794,23.244954812059998,4.0304301454611275
2024-01-10 04:00:00,-1.386862215731322,2.189953353740995,4,10,1,2024,2,1,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,107.67027659661298,99.99477844443088,88.62828161629677,18.822539730956855,21.370476112101734,21.228889685114865,98.26991652826636,9.55390642006233,99.31580490515739,10.202864583709099,23.77104818116891,4.09362081677827,23.532770158237778,4.408732794715047
2024-01-10 05:00:00,0.9431266553052808,0.17638524687933563,5,10,1,2024,2,1,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,86.2113707984508,107.67027659661298,99.99477844443088,35.72707603274206,18.822539730956855,21.370476112101734,98.48408117810568,9.756040023269257,99.67188203940917,10.261157728799006,23.792305645406007,4.1019773930541605,23.493019437249174,4.3808203517285005
2024-01-10 06:00:00,-0.6477206375774487,1.2451182620129302,6,10,1,2024,2,1,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,109.67987286286613,86.2113707984508,107.67027659661298,25.58054211833676,35.72707603274206,18.822539730956855,99.12453576716003,8.833293033952614,99.2137356656146,10.020821090796574,24.269286854731757,4.246421735753423,23.721725833392863,4.479395495569157
2024-01-10 07:00:00,-0.5189690978489628,0.4888312494448497,7,10,1,2024,2,1,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,93.65627573702331,109.67987286286613,86.2113707984508,30.96597494603434,25.58054211833676,35.72707603274206,98.9903831066917,8.872736795757316,98.96052889555723,9.970556163325455,24.307642207523433,4.269040697102218,23.70112633243933,4.460862327190614
2024-01-10 08:00:00,-1.397291868016473,-0.44888323450746964,8,10,1,2024,2,1,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,94.95310844445608,93.65627573702331,109.67987286286613,27.15498300794366,30.96597494603434,25.58054211833676,98.49146687374942,9.254569686260743,98.73415100408086,10.138594850159459,24.340251390543713,4.250784821952341,23.619639589717323,4.447315216515115
2024-01-10 09:00:00,0.23890392827270562,-0.7603206105342679,9,10,1,2024,2,1,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,86.10631951720742,94.95310844445608,93.65627573702331,22.429763244565194,27.15498300794366,30.96597494603434,99.28638553971682,8.715309979843575,98.65756858542387,10.094304601795308,24.210816036833666,4.3095382991394535,23.5909957763903,4.460828120140313
2024-01-10 10:00:00,-0.7470859641321128,-1.9536979760961921,10,10,1,2024,2,1,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,102.58668339375963,86.10631951720742,94.95310844445608,20.860404906349117,22.429763244565194,27.15498300794366,98.75733355733365,8.7164376675711,98.49435902426615,10.127333383171504,23.581245836250886,4.531608118274184,23.328805296086827,4.598007901592612
2024-01-10 11:00:00,0.22751023647213667,1.0243225681636783,11,10,1,2024,2,1,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,92.65543174142861,102.58668339375963,86.10631951720742,14.846879031016194,20.860404906349117,22.429763244565194,99.07167336706908,8.70835611692138,98.40836715627931,10.07443327329707,23.979768192493736,4.648532684336965,23.335874400799312,4.607969642196445
2024-01-10 12:00:00,-0.45330958971108204,-0.20533636754079934,12,10,1,2024,2,1,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,102.47192195310777,92.65543174142861,102.58668339375963,29.853367436925634,14.846879031016194,20.860404906349117,98.29419418198387,8.10408197279745,98.07935141870688,9.897203154607313,24.01372523302484,4.642833542224687,23.371923334134767,4.603476825435496
2024-01-10 13:00:00,-0.981921890120187,-0.47351197346496837,13,10,1,2024,2,1,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,95.61445508067276,102.47192195310777,92.65543174142861,23.65701577056791,29.853367436925634,14.846879031016194,97.9521778254293,8.266664501171135,98.02804353022174,9.93172704248572,23.92168612905834,4.654353236619608,23.404680309063682,4.589875886166995
2024-01-10 14:00:00,0.4065110686098784,-0.5043190182967843,14,10,1,2024,2,1,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,90.29007820589946,95.61445508067276,102.47192195310777,22.305657020271255,23.65701577056791,29.853367436925634,98.2737786819938,8.359619319375227,98.46457691636708,9.730003731198428,23.896521743093434,4.662564342063805,23.395152954019967,4.592039456903391
2024-01-10 15:00:00,-1.2511624490944657,-1.8403983737621579,15,10,1,2024,2,1,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,104.27488395467634,90.29007820589946,95.61445508067276,22.150417808782244,22.305657020271255,23.65701577056791,97.46819177724068,8.422307757574377,98.70087204929449,9.307231711809568,23.714777637051608,4.90853745150602,23.408317479854706,4.567674342981289
2024-01-10 16:00:00,1.548976121242636,-0.8814424985352622,16,10,1,2024,2,1,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,87.57818859446924,104.27488395467634,90.29007820589946,15.417804967741857,22.150417808782244,22.305657020271255,97.92606354706204,9.10858624726853,99.30143914937231,9.461959816118041,23.52814558067927,4.953238734042231,23.418193875998536,4.560159635142331
2024-01-10 17:00:00,-0.2949311738369133,1.7845440341374486,17,10,1,2024,2,1,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,115.78221078336875,87.57818859446924,104.27488395467634,20.250061834172456,15.417804967741857,22.150417808782244,97.71172776337505,9.060262086295625,99.42921562933928,9.38966048192629,23.940216656094716,5.370183991774995,23.788372018735316,4.658308257884283
2024-01-10 18:00:00,-1.7639901548926233,0.41000425972642285,18,10,1,2024,2,1,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,97.20970054562132,115.78221078336875,87.57818859446924,33.68418540661636,20.250061834172456,15.417804967741857,97.46868042270916,9.397201899514824,99.1096400750323,9.703732159732844,24.141441490226736,5.381988587476502,23.882423152261925,4.672003068464643
2024-01-10 19:00:00,-1.9953548482792676,-0.7931746400064228,19,10,1,2024,2,1,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,82.41279994312389,97.20970054562132,115.78221078336875,26.757767377728353,33.68418540661636,20.250061834172456,97.3828335179807,9.551442474921844,98.2818703396721,9.593939432758441,23.957518711608532,5.4227555464538595,23.744746882379513,4.666417155744459
2024-01-10 20:00:00,-1.0871792235962607,0.8763036289559367,20,10,1,2024,2,1,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,80.08240993488252,82.41279994312389,97.20970054562132,20.6948507723081,26.757767377728353,33.68418540661636,96.61299222040829,9.426993207600052,97.8688345225043,9.5468931403761,24.04200101648985,5.488905539602434,23.696510400288343,4.596808129097276
2024-01-10 21:00:00,1.3755659055783291,1.3497856159498591,21,10,1,2024,2,1,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,89.2298877566296,80.08240993488252,82.41279994312389,29.107487930030548,20.6948507723081,26.757767377728353,97.04687097942495,9.986651275812465,97.73276328235926,9.258690477367955,24.30048427026783,5.692515201415344,23.8079674441879,4.720593105951393
2024-01-10 22:00:00,-0.05345164528395344,-0.5655340938471641,22,10,1,2024,2,1,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,114.03555952039602,89.2298877566296,80.08240993488252,31.493402279052322,29.107487930030548,20.6948507723081,96.82008626122484,9.857143752807461,97.69956494128327,9.248715250519474,24.357823566497718,5.659042427579971,23.71310501138663,4.713237835051921
2024-01-10 23:00:00,0.33244624836766445,0.19406733582900626,23,10,1,2024,2,1,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,99.6419708816757,114.03555952039602,89.2298877566296,21.841950050463957,31.493402279052322,29.107487930030548,96.59232120060511,9.62398276026947,97.7120154912724,9.256307096558844,24.162544989623857,5.522259686963231,23.913220463327352,4.5837021397641955
2024-01-11 00:00:00,0.21336983108822957,0.08828973835010571,0,11,1,2024,3,1,0.0,1.0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,103.52887593362445,99.6419708816757,114.03555952039602,25.669643606681742,21.841950050463957,31.493402279052322,96.94270153529173,9.675413573846772,97.74728076971691,9.270900104406829,24.458656780933723,5.367489453138411,23.967176798176848,4.582517490912844
2024-01-11 01:00:00,-0.9211661299939005,1.773791734807384,1,11,1,2024,3,1,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,102.32949460632123,103.52887593362445,99.6419708816757,25.136621665905782,25.669643606681742,21.841950050463957,97.03744115521556,9.601309080926056,97.48490449126747,9.282945767909384,24.97536986461014,5.633375235513075,24.11288382785501,4.776278072944674
2024-01-11 02:00:00,-0.23448396753336753,-0.32558567485533774,2,11,1,2024,3,1,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,90.90203249446846,102.32949460632123,103.52887593362445,33.63000369334897,25.136621665905782,25.669643606681742,96.94676484365486,9.582422947104279,97.47461730042924,9.282282896538213,25.045394597590768,5.59694431204582,24.145118627921025,4.763498995632848
2024-01-11 03:00:00,-0.4784945404990136,0.9481281557894815,3,11,1,2024,3,1,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,97.8185469669743,90.90203249446846,102.32949460632123,23.051069703636816,33.63000369334897,25.136621665905782,96.43386927811827,9.309026075022087,97.44404518933574,9.286872564333084,25.489014507911623,5.503429599445004,24.454093501620516,4.612346372287602
2024-01-11 04:00:00,-0.3030894312603876,-0.0709527204871194,4,11,1,2024,3,1,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,95.36078302373464,97.8185469669743,90.90203249446846,29.4694175786574,23.051069703636816,33.63000369334897,96.88870914427031,9.050942329259522,97.57931283626833,9.232708460709754,25.014310753556643,5.055025208494208,24.39267946736278,4.593477523430938
2024-01-11 05:00:00,1.849653066442818,-0.9953015964519886,5,11,1,2024,3,1,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,97.12752758609999,95.36078302373464,97.8185469669743,24.334185928222436,29.4694175786574,23.051069703636816,97.26916190836734,9.774940189515972,97.87662154323652,9.680532248424969,24.768301355024857,5.168661864866073,24.280303500215428,4.642267291915465
2024-01-11 06:00:00,1.4023963831328727,1.53070685678268,6,11,1,2024,3,1,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,118.8107392011947,97.12752758609999,95.36078302373464,19.676316553573894,24.334185928222436,29.4694175786574,98.12955899958155,10.335807278983232,98.62704738337078,9.524400062249152,24.828264030911097,5.251374274622396,24.548775442821427,4.732767487788317
2024-01-11 07:00:00,-0.7219335567826994,1.05390023218987,7,11,1,2024,3,1,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,114.30580592616444,118.8107392011947,97.12752758609999,32.405079167304024,19.676316553573894,24.334185928222436,98.04437848143438,10.371485948840203,98.51738079406304,9.559981098963005,24.946906893007963,5.337683044640229,24.627274550265696,4.79219665685357
